@relation features-weka.filters.unsupervised.attribute.Remove-R1

@attribute followers_count numeric
@attribute following_count numeric
@attribute bio_pronouns_count numeric
@attribute bio_NNP_tags numeric
@attribute bio_PRP_tags numeric
@attribute bio_Yes_freq_terms numeric
@attribute bio_No_freq_terms numeric
@attribute bio_auto_Yes_freq_terms numeric
@attribute name_auto_Yes_freq_terms numeric
@attribute bio_auto_No_freq_terms numeric
@attribute name_auto_No_freq_terms numeric
@attribute class {yes,no}

@data
21,159,1,2,1,0,1,8,0,1,0,?
21,93,0,0,0,1,0,3,1,0,0,?
21,56,2,1,0,0,0,10,0,0,0,?
21,208,3,0,2,2,0,8,1,2,0,?
21,45,0,7,0,1,0,9,0,0,0,?
21,267,0,1,0,0,0,6,0,1,0,?
21,15,2,5,2,4,0,21,1,0,0,?
21,18,0,8,0,0,0,2,1,1,0,?
21,131,0,7,0,0,0,9,2,0,0,?
21,50,0,0,0,1,0,10,1,0,0,?
21,78,0,0,0,0,0,0,0,0,0,?
21,451,3,8,1,0,0,17,0,1,0,?
21,53,1,1,1,1,0,6,0,0,0,?
21,83,2,1,1,1,0,6,0,0,0,?
21,103,0,2,0,2,0,2,0,0,0,?
21,42,2,1,1,3,0,10,0,0,0,?
21,114,1,8,0,0,0,9,0,2,0,?
21,84,1,4,1,4,1,9,1,1,0,?
21,111,4,6,3,1,0,10,0,1,0,?
21,119,0,1,0,1,0,4,1,0,0,?
21,80,0,4,0,0,0,3,0,0,0,?
21,179,0,1,0,0,0,2,0,0,0,?
21,50,0,7,0,0,0,3,0,0,0,?
21,9,0,10,0,0,0,5,0,1,0,?
21,334,0,1,0,0,0,6,0,0,0,?
21,177,0,0,0,0,0,2,1,0,0,?
21,99,0,2,0,0,0,1,1,1,0,?
21,31,0,7,0,0,0,10,0,0,0,?
21,92,2,5,2,2,0,18,0,2,0,?
21,37,0,0,0,0,0,6,0,0,0,?
21,135,1,2,1,0,0,5,0,0,0,?
21,71,3,9,2,3,0,15,0,1,0,?
21,74,0,9,0,2,0,15,2,0,0,?
21,59,0,0,0,0,0,2,1,0,0,?
21,105,0,6,0,1,0,3,1,0,0,?
21,122,0,2,0,2,0,6,1,0,0,?
21,22,5,0,5,2,0,15,0,0,0,?
21,235,0,3,0,1,0,7,1,0,0,?
21,112,0,10,0,0,0,10,0,0,0,?
23,83,1,7,0,1,1,6,1,2,0,?
21,70,4,1,2,3,0,13,0,0,0,?
22,50,1,6,0,3,0,14,0,1,0,?
21,84,0,11,0,0,0,10,0,1,0,?
21,35,0,8,0,0,0,1,1,0,0,?
21,332,3,0,1,1,0,11,0,0,0,?
21,55,2,12,0,1,0,13,0,0,0,?
21,27,1,0,0,0,0,11,0,0,0,?
21,27,2,3,1,1,0,11,1,0,0,?
21,226,0,11,0,0,0,6,1,1,0,?
21,33,0,12,0,0,0,8,2,0,0,?
21,125,0,0,0,0,0,0,0,0,0,?
21,1031,2,2,2,0,0,10,1,0,0,?
21,36,0,4,0,0,1,1,0,0,0,?
20,66,0,3,0,0,0,2,0,0,0,?
20,56,0,4,0,0,0,3,1,1,0,?
20,54,1,4,1,0,0,6,0,0,0,?
20,181,3,1,2,2,0,7,1,0,0,?
20,116,0,0,0,1,0,2,0,0,0,?
20,34,7,11,6,1,0,18,0,0,0,?
20,596,0,1,0,1,0,6,1,0,0,?
21,94,0,2,0,1,0,4,0,1,0,?
20,17,0,2,0,1,0,3,0,0,0,?
20,38,0,1,0,0,0,3,1,0,0,?
20,32,1,9,0,1,0,9,0,0,0,?
20,122,2,1,1,0,0,7,1,0,0,?
20,73,1,6,0,2,0,15,0,0,0,?
20,118,0,3,0,0,0,3,1,1,0,?
20,84,0,1,0,0,0,2,1,1,0,?
20,178,5,0,5,3,1,20,1,1,0,?
20,60,0,7,0,1,0,6,1,0,0,?
20,107,3,3,0,3,0,13,0,0,0,?
20,148,8,6,3,0,0,14,1,0,0,?
20,47,1,3,1,0,0,6,0,0,0,?
20,84,0,11,0,0,0,9,0,0,0,?
20,265,0,1,0,0,0,2,0,0,0,?
20,221,4,5,4,0,0,12,0,2,0,?
20,86,5,2,4,5,0,23,0,0,0,?
20,80,0,3,0,0,0,2,1,0,0,?
20,65,3,13,2,1,0,13,0,1,0,?
20,32,3,1,2,1,0,18,1,0,0,?
20,130,1,1,0,2,0,14,0,1,0,?
20,77,0,1,0,0,0,5,1,1,0,?
20,139,0,2,0,1,0,7,0,0,0,?
20,1909,0,1,0,0,0,3,0,1,0,?
20,62,2,1,0,0,0,15,1,1,0,?
20,26,1,2,1,2,0,15,0,0,0,?
20,143,0,0,0,0,0,0,0,0,0,?
20,52,1,15,1,0,0,12,0,2,0,?
20,79,6,4,5,1,0,17,0,1,0,?
20,61,0,2,0,0,0,2,0,0,0,?
20,51,0,1,0,0,0,5,0,0,0,?
20,43,0,5,0,0,0,4,0,0,0,?
20,100,0,2,0,0,0,1,1,0,0,?
20,39,2,0,2,2,0,12,1,0,0,?
20,54,0,5,0,0,0,4,2,0,0,?
20,108,5,1,2,2,0,13,0,1,0,?
20,133,0,1,0,0,0,1,1,0,0,?
20,305,4,1,3,2,1,17,0,0,0,?
20,44,0,14,0,0,0,16,0,0,0,?
20,104,1,3,1,2,0,14,0,0,0,?
20,19,0,1,0,1,0,6,0,1,0,?
20,112,0,1,0,1,0,3,0,0,0,?
20,202,0,1,0,1,0,1,0,0,1,?
20,301,0,2,0,1,0,3,0,1,0,?
20,92,0,2,0,0,0,1,0,0,0,?
20,34,0,0,0,0,0,1,0,0,0,?
20,117,0,7,0,0,0,4,2,0,0,?
20,17,1,4,1,1,0,6,0,0,0,?
20,0,1,5,0,0,0,11,0,1,0,?
20,240,1,3,3,0,0,12,0,0,0,?
20,38,0,7,0,0,0,6,1,0,0,?
20,115,4,0,1,3,0,14,1,1,0,?
20,123,0,5,0,0,0,6,0,0,0,?
20,48,4,1,1,1,0,15,0,2,0,?
20,79,0,2,0,0,0,1,0,0,0,?
20,101,0,1,0,1,0,3,1,0,0,?
20,203,1,7,0,2,0,9,2,0,0,?
20,67,1,2,1,0,0,8,1,0,0,?
20,27,4,2,0,3,0,12,0,0,1,?
20,62,1,3,0,1,0,13,0,1,0,?
20,118,0,1,0,2,0,17,0,0,0,?
20,164,0,0,0,0,0,1,0,0,0,?
20,100,1,10,1,0,0,5,1,1,0,?
20,49,4,0,2,1,0,20,0,1,0,?
20,142,0,8,0,2,1,14,1,2,0,?
20,136,1,4,1,0,0,5,0,0,0,?
20,91,0,1,0,1,0,6,0,1,0,?
20,120,0,3,0,0,0,4,0,1,0,?
20,160,2,8,2,0,0,11,0,1,0,?
20,132,0,1,0,1,0,3,1,1,0,?
20,61,2,6,2,0,0,5,1,0,0,?
20,111,0,8,0,0,0,4,0,1,0,?
20,46,0,1,0,0,0,2,1,0,0,?
20,258,2,2,2,2,0,18,0,2,0,?
20,35,2,0,1,2,0,7,0,0,0,?
20,45,0,4,0,0,0,2,0,1,0,?
20,83,0,1,0,0,0,6,0,0,0,?
20,96,0,16,0,0,0,6,1,3,0,?
20,20,1,1,0,1,0,2,1,1,0,?
20,171,5,1,2,2,0,18,0,3,0,?
20,27,1,1,0,1,0,7,3,0,0,?
20,163,5,3,5,2,0,18,0,1,0,?
20,148,2,3,0,0,0,15,0,0,0,?
20,58,4,0,2,2,0,12,0,0,0,?
18,121,0,0,0,1,0,16,0,0,0,?
20,82,0,1,0,0,0,6,0,0,0,?
20,81,0,4,0,0,0,6,1,1,0,?
20,37,0,0,0,0,0,0,0,0,0,?
20,212,0,4,0,1,0,9,0,0,0,?
20,30,1,2,0,4,0,8,0,0,0,?
20,125,0,7,0,0,0,5,1,0,0,?
20,117,0,3,0,1,0,8,1,1,0,?
20,58,3,8,3,1,0,21,0,0,0,?
20,131,1,9,0,0,0,18,0,0,0,?
20,126,0,9,0,0,0,7,0,0,0,?
20,102,3,10,3,0,0,14,0,1,0,?
20,61,5,0,5,6,0,26,1,0,0,?
20,195,1,1,0,2,0,9,0,1,0,?
20,59,2,0,0,1,0,7,1,1,0,?
20,95,3,2,4,0,0,14,0,1,0,?
20,35,5,2,2,1,0,16,0,0,0,?
20,34,0,5,0,0,0,3,1,0,0,?
20,80,0,1,0,0,0,0,0,0,0,?
20,40,1,2,1,0,1,6,0,1,0,?
20,30,1,5,1,0,0,12,0,1,0,?
20,656,0,0,0,1,0,6,1,0,0,?
20,70,1,0,1,1,0,16,0,1,0,?
20,54,1,9,0,1,0,12,1,0,0,?
20,26,0,1,0,0,0,1,0,0,0,?
21,51,0,0,0,0,0,0,0,0,0,?
20,103,3,3,0,3,0,7,0,1,0,?
20,144,0,1,0,0,0,6,0,1,0,?
20,83,0,0,0,0,0,0,0,0,0,?
20,79,0,1,0,1,0,3,0,0,0,?
20,40,1,7,0,1,0,10,1,0,0,?
20,65,3,4,2,4,1,15,0,2,0,?
20,186,1,1,1,2,0,10,1,0,0,?
20,122,1,3,0,1,0,11,0,2,0,?
20,225,0,2,0,0,0,13,0,0,0,?
20,138,1,0,1,0,0,9,0,0,0,?
20,101,3,4,3,1,0,10,1,1,0,?
20,117,1,8,1,2,0,9,0,0,1,?
21,39,0,5,0,0,0,2,0,1,0,?
20,76,0,3,0,0,0,1,0,0,0,?
20,220,0,1,0,1,0,6,0,0,0,?
20,249,0,0,0,0,0,0,0,0,0,?
20,70,3,1,1,2,0,11,1,0,0,?
20,913,0,4,0,1,0,7,0,0,0,?
20,40,0,7,0,0,0,13,0,0,0,?
20,107,0,5,0,0,0,1,1,0,0,?
20,61,0,0,0,0,0,2,1,0,0,?
20,72,0,4,0,2,0,13,0,0,0,?
20,74,2,4,1,1,0,9,1,4,0,?
20,131,2,3,2,0,1,7,0,0,0,?
20,158,1,3,0,2,1,19,0,2,0,?
20,112,4,3,1,4,0,16,0,0,0,?
20,80,0,0,0,1,0,5,0,0,0,?
20,71,3,4,2,1,0,16,0,1,0,?
20,111,0,1,0,0,0,4,0,2,0,?
20,74,0,0,0,0,0,2,0,0,0,?
20,95,0,1,0,2,1,7,1,0,0,?
20,193,0,4,0,0,0,2,0,0,0,?
20,52,0,0,0,1,0,4,1,0,0,?
20,45,0,0,0,0,0,0,0,0,0,?
20,61,3,1,2,0,0,7,0,0,0,?
20,25,0,4,0,1,0,3,1,0,0,?
20,96,2,6,1,3,0,14,1,0,0,?
20,67,0,3,0,0,0,0,0,0,0,?
20,77,0,1,0,0,0,4,0,0,0,?
20,93,0,0,0,3,0,4,0,1,0,?
20,77,1,4,1,0,0,6,0,1,0,?
20,75,0,0,0,0,0,4,0,0,0,?
20,33,3,1,0,2,0,9,0,0,0,?
20,35,0,4,0,1,0,6,0,0,0,?
20,41,0,5,0,1,0,16,1,0,0,?
20,110,0,2,0,0,0,1,0,0,0,?
20,67,4,1,3,0,0,6,0,0,0,?
20,49,2,9,0,2,0,5,1,0,0,?
20,134,5,1,3,3,1,19,0,0,0,?
20,183,0,6,0,0,0,2,0,0,0,?
20,68,0,4,0,0,0,3,0,0,0,?
20,149,0,2,0,0,0,4,0,0,0,?
20,33,0,9,0,0,0,7,0,0,0,?
20,69,0,1,0,0,0,2,0,1,0,?
20,120,0,8,0,0,0,5,0,1,0,?
20,14,2,4,2,3,0,14,0,1,0,?
20,52,0,1,0,0,1,5,0,1,0,?
20,117,2,0,1,0,0,7,0,2,0,?
20,179,8,6,4,1,0,21,1,2,0,?
20,257,0,3,0,0,0,0,0,0,0,?
20,50,0,3,0,0,0,5,0,0,0,?
20,133,0,8,0,0,0,3,1,1,0,?
20,76,0,1,0,0,0,2,0,0,0,?
20,88,1,1,0,1,0,9,1,0,0,?
20,69,0,3,0,0,0,3,0,0,0,?
20,86,2,3,2,2,0,11,1,0,0,?
20,41,0,2,0,0,0,11,0,1,0,?
20,53,2,9,1,0,0,10,0,1,0,?
20,130,0,3,0,0,0,8,0,0,0,?
20,80,0,2,0,0,0,5,1,0,0,?
20,124,1,7,0,1,0,11,0,1,0,?
20,231,1,4,0,2,0,9,1,0,0,?
20,151,0,4,0,1,0,10,1,1,1,?
20,42,0,9,0,0,0,3,0,0,0,?
20,170,0,1,0,0,0,5,0,0,0,?
20,47,1,5,0,1,0,7,0,0,0,?
20,67,1,2,0,2,0,9,0,0,0,?
20,32,0,1,0,0,0,2,1,0,0,?
20,19,0,8,0,0,0,1,0,1,0,?
20,178,1,10,1,1,0,14,0,1,0,?
20,15,1,1,0,2,1,14,0,1,0,?
20,18,0,1,0,1,1,1,0,0,0,?
20,59,4,1,1,4,0,13,2,2,0,?
20,19,0,13,0,0,0,10,0,0,0,?
20,308,0,7,0,0,0,5,0,0,0,?
20,110,2,0,1,1,0,10,0,1,0,?
20,69,3,0,2,0,0,7,0,1,0,?
20,271,0,6,0,0,1,5,0,4,0,?
20,434,6,2,4,0,0,17,0,1,0,?
20,68,0,9,0,0,0,4,1,0,0,?
20,62,0,0,0,0,0,3,0,0,0,?
20,61,5,4,3,3,0,19,0,0,0,?
20,78,1,2,3,1,0,13,0,0,0,?
20,38,0,0,0,0,0,1,1,0,0,?
20,147,1,0,1,0,0,7,1,0,0,?
20,59,0,1,0,1,0,9,1,0,0,?
20,135,0,3,0,1,0,3,0,0,0,?
20,16,0,1,0,0,0,1,0,0,0,?
20,141,0,3,0,0,0,2,0,0,0,?
20,376,1,8,1,0,0,17,1,1,0,?
20,45,1,2,0,1,0,11,0,0,0,?
20,59,0,7,0,0,1,10,0,1,0,?
20,29,0,2,0,2,0,13,0,0,0,?
20,49,0,11,0,0,0,8,0,1,0,?
20,26,2,7,1,1,0,13,0,2,0,?
20,102,0,7,0,0,0,3,0,2,0,?
20,25,0,4,0,0,0,1,0,0,0,?
20,42,0,0,0,0,0,0,0,0,0,?
20,81,1,0,1,2,1,11,0,0,0,?
20,67,0,3,0,1,0,10,0,1,0,?
20,110,0,9,0,0,0,2,0,0,0,?
20,63,1,1,1,0,0,5,0,0,1,?
20,249,0,5,0,3,0,17,0,0,0,?
20,22,0,1,0,0,0,0,0,0,0,?
20,53,0,1,0,0,0,2,0,0,0,?
20,231,0,0,0,0,0,0,0,0,0,?
20,45,0,8,0,0,0,2,0,0,0,?
20,57,0,1,0,1,0,7,0,0,0,?
20,49,0,2,0,2,0,10,0,0,0,?
20,92,3,2,3,0,0,17,0,0,0,?
20,39,0,0,0,1,0,7,0,0,0,?
20,44,1,3,1,2,0,3,1,0,0,?
20,64,0,0,0,0,0,4,1,1,0,?
20,7,0,5,0,1,0,2,1,0,1,?
20,60,0,0,0,0,0,6,0,0,1,?
20,71,0,15,0,0,0,5,0,0,0,?
20,96,4,4,1,2,0,12,0,3,0,?
20,170,1,6,0,0,0,5,0,0,0,?
20,55,0,5,0,0,0,8,0,0,0,?
20,235,5,2,1,1,0,13,0,0,0,?
20,119,3,3,1,3,0,12,2,0,0,?
20,94,1,4,0,0,0,8,0,0,0,?
20,55,0,11,0,0,0,4,0,1,0,?
20,46,2,8,0,0,0,7,0,0,0,?
20,127,0,2,0,1,0,9,1,1,0,?
20,83,6,4,2,4,0,10,0,2,0,?
20,59,0,0,0,0,0,3,0,0,0,?
20,150,0,0,0,0,0,0,0,0,0,?
20,40,0,2,0,0,0,1,0,0,0,?
20,64,0,4,0,0,0,1,0,0,0,?
20,97,2,0,1,1,1,5,1,0,0,?
20,26,0,9,0,0,0,6,0,0,0,?
20,33,0,7,0,0,0,5,0,0,0,?
20,41,1,6,0,1,0,10,0,0,0,?
20,98,0,8,0,0,0,14,0,0,0,?
20,87,0,2,0,2,0,4,1,0,0,?
20,65,0,4,0,0,0,2,0,0,0,?
20,134,2,1,0,3,0,13,0,0,0,?
20,37,0,7,0,0,0,3,1,0,0,?
20,139,0,4,0,0,0,3,1,0,0,?
20,55,3,3,1,1,0,12,0,0,0,?
19,115,2,1,1,1,0,6,0,0,0,?
20,84,0,5,0,0,0,2,0,0,0,?
20,112,0,2,0,2,0,10,0,0,0,?
20,289,0,1,0,0,1,6,0,0,0,?
20,47,0,6,0,1,0,3,0,0,0,?
20,112,1,1,0,3,0,8,0,0,0,?
20,129,2,4,1,0,0,8,0,0,0,?
20,71,0,0,0,0,0,0,1,0,0,?
20,57,0,7,0,0,0,7,0,0,0,?
20,48,4,3,3,1,1,15,1,0,0,?
20,97,0,0,0,0,0,0,0,0,0,?
20,97,2,2,2,1,0,9,1,0,0,?
20,110,0,3,0,2,0,6,0,0,0,?
20,96,4,8,4,1,0,13,1,0,0,?
20,54,0,1,0,1,0,5,0,1,0,?
20,57,1,6,0,1,1,13,1,0,0,?
20,93,0,1,0,0,0,1,1,0,0,?
20,41,0,9,0,0,0,6,0,0,0,?
20,160,0,4,0,0,0,4,0,0,0,?
20,50,2,4,0,2,0,4,0,0,0,?
20,171,0,2,0,0,0,4,1,0,0,?
20,120,4,3,5,3,0,12,1,1,0,?
20,110,3,5,0,1,1,14,1,1,0,?
20,97,0,0,0,0,0,0,0,0,0,?
28,39,0,0,0,0,0,0,1,0,0,?
20,85,0,3,0,0,0,2,0,0,0,?
20,44,1,3,1,3,0,8,0,0,0,?
20,67,3,8,2,1,0,19,0,0,0,?
29,16,1,6,2,0,0,15,0,2,0,?
20,43,0,0,0,0,0,4,0,0,0,?
20,142,0,11,0,0,0,9,0,0,0,?
19,34,1,1,0,1,0,5,1,0,0,?
19,27,1,2,1,0,0,6,0,0,0,?
19,23,0,4,0,0,0,3,2,0,0,?
19,75,0,1,0,1,0,3,0,0,0,?
19,122,5,0,6,3,0,19,2,1,0,?
19,40,0,2,0,0,0,2,1,0,0,?
19,77,2,0,0,2,0,11,1,0,0,?
19,126,2,3,0,3,0,20,1,0,0,?
19,46,1,3,0,4,0,11,0,0,0,?
19,87,0,1,0,0,0,3,1,1,2,?
19,50,0,0,0,1,0,11,0,1,0,?
19,112,0,2,0,0,0,6,0,0,0,?
19,96,0,9,0,0,0,12,0,1,0,?
19,54,0,2,0,1,0,7,0,0,0,?
19,57,3,2,1,1,0,17,1,1,0,?
19,102,0,1,0,0,0,6,0,0,0,?
19,78,0,5,0,0,0,4,0,1,0,?
19,237,0,0,0,1,0,13,0,0,0,?
19,82,2,6,0,2,1,10,0,0,0,?
19,55,0,0,0,0,0,3,0,0,0,?
19,31,1,0,0,0,0,4,0,0,0,?
19,29,0,2,0,1,0,3,0,0,0,?
19,387,0,19,0,0,0,12,0,2,0,?
19,81,1,4,0,0,0,4,1,0,0,?
19,80,0,8,0,0,0,10,1,1,0,?
19,143,0,6,0,1,0,4,1,1,0,?
19,112,0,10,0,0,0,5,0,1,0,?
19,55,0,1,0,2,0,10,1,0,0,?
19,68,2,5,0,1,0,10,0,1,0,?
19,45,4,1,3,3,0,17,0,0,0,?
19,71,1,6,0,1,0,7,0,1,0,?
19,136,0,3,0,0,0,3,2,0,0,?
19,328,2,0,0,1,0,12,0,1,0,?
19,167,8,2,5,3,1,17,0,2,0,?
19,43,0,3,0,0,0,1,1,0,0,?
19,83,1,1,0,1,0,12,1,2,0,?
19,40,1,1,0,2,0,4,1,0,0,?
19,21,2,0,1,0,0,4,1,0,0,?
19,27,0,1,0,0,0,2,0,0,0,?
19,60,0,4,0,0,0,9,0,0,0,?
19,23,4,1,3,1,0,15,0,0,0,?
19,17,0,3,0,0,0,4,0,0,0,?
19,94,4,3,4,2,0,23,0,2,0,?
19,85,1,1,0,0,0,7,0,0,0,?
19,15,3,4,3,2,0,14,0,0,0,?
19,191,3,4,1,1,0,18,0,1,0,?
19,79,0,11,0,0,0,7,0,0,0,?
19,92,0,5,0,0,0,3,2,0,0,?
19,68,5,1,3,2,0,16,1,1,0,?
19,256,2,4,2,0,0,7,0,0,0,?
19,51,4,3,4,0,0,15,0,0,0,?
19,73,2,2,1,1,0,7,0,0,0,?
19,72,0,4,0,0,0,1,2,0,0,?
19,136,0,0,0,0,0,0,1,0,0,?
19,18,2,0,1,2,0,7,0,2,0,?
19,74,0,0,0,0,0,9,1,0,0,?
19,118,1,2,1,1,0,4,1,0,0,?
19,129,0,2,0,0,0,4,0,0,0,?
19,306,0,0,1,1,0,5,0,0,0,?
19,85,0,1,0,1,0,6,1,1,0,?
18,73,0,7,0,2,0,12,1,0,0,?
19,37,0,2,0,1,0,6,1,1,0,?
19,32,0,3,0,0,0,2,0,0,0,?
19,62,0,6,0,0,0,3,0,0,0,?
19,148,2,6,1,1,0,15,0,0,0,?
19,210,2,0,2,3,0,12,0,0,0,?
19,148,0,4,0,0,0,4,0,0,0,?
19,46,0,0,0,1,0,8,0,0,0,?
19,19,1,1,1,1,0,2,0,0,0,?
19,63,0,9,0,0,0,2,1,1,0,?
19,41,1,2,0,1,1,7,0,1,0,?
19,62,0,0,0,1,0,3,0,0,0,?
19,79,0,2,0,0,0,1,0,0,0,?
19,46,2,5,0,4,0,11,0,0,0,?
19,53,0,8,0,0,0,7,1,0,0,?
19,373,0,2,0,0,0,3,0,0,0,?
19,109,1,10,0,0,0,11,1,0,0,?
19,15,6,2,5,0,0,12,1,3,0,?
19,29,0,0,0,0,0,10,0,0,0,?
19,43,0,0,0,2,1,4,0,0,0,?
19,36,1,9,1,0,0,10,0,2,0,?
19,238,0,1,0,1,0,4,0,0,0,?
19,26,1,8,0,1,0,9,0,0,0,?
19,71,1,1,0,0,0,8,0,1,0,?
19,96,0,2,0,1,0,6,0,1,0,?
19,24,2,0,1,0,0,1,0,1,0,?
19,157,0,0,1,1,0,13,0,0,0,?
19,81,0,4,0,1,0,14,0,0,0,?
19,31,0,0,0,1,0,5,1,1,0,?
19,55,1,4,2,1,0,13,0,0,0,?
19,116,2,1,0,1,0,8,1,3,0,?
19,60,0,9,0,0,0,5,1,0,0,?
19,49,3,3,3,5,0,15,0,0,0,?
19,219,0,5,0,0,0,2,0,0,0,?
19,65,2,3,1,1,0,10,0,0,0,?
19,40,0,0,0,1,0,2,0,0,0,?
18,82,3,0,2,6,0,17,1,0,0,?
19,27,1,1,1,1,0,11,0,1,0,?
19,65,2,8,2,1,0,9,0,0,0,?
19,82,0,2,0,2,0,8,1,1,0,?
19,228,1,1,0,0,0,4,0,0,0,?
19,222,0,3,0,0,0,7,2,0,0,?
19,86,0,0,0,0,0,0,2,0,0,?
19,27,1,3,1,1,0,3,0,0,0,?
19,351,0,4,0,0,0,4,1,0,0,?
19,117,5,2,2,0,0,17,1,1,0,?
19,253,0,2,0,1,0,9,0,0,0,?
19,152,0,7,0,0,0,5,2,1,0,?
19,19,0,0,0,0,0,3,0,0,0,?
19,29,0,7,0,0,0,4,0,0,0,?
19,657,2,7,2,1,0,9,1,0,0,?
19,69,1,1,1,1,0,6,0,0,0,?
19,105,3,1,2,2,0,6,0,0,0,?
19,151,1,5,0,2,0,8,0,0,0,?
19,138,0,3,0,1,0,2,0,0,0,?
19,56,2,1,2,3,0,19,0,0,0,?
19,62,0,1,0,2,0,9,0,1,0,?
19,176,0,3,0,0,0,5,0,0,0,?
19,77,0,0,0,0,0,4,1,1,0,?
19,52,0,0,0,0,0,0,1,0,0,?
19,32,1,0,1,1,0,8,1,1,0,?
19,177,0,0,0,0,0,6,1,0,0,?
19,48,1,0,1,1,0,8,0,0,0,?
19,58,2,0,2,3,1,12,1,1,0,?
19,67,1,0,0,1,0,8,0,0,0,?
19,824,3,0,4,3,0,18,1,1,0,?
19,471,4,1,3,2,1,14,0,1,0,?
19,42,0,10,0,0,0,8,1,0,1,?
19,81,0,2,0,3,0,8,0,2,0,?
19,40,0,2,0,1,2,4,0,1,0,?
19,124,2,0,2,0,0,4,0,0,0,?
19,71,1,0,0,1,0,6,1,0,0,?
19,140,0,3,0,0,0,4,1,0,0,?
19,64,0,1,0,1,0,1,0,0,0,?
19,104,0,3,0,1,0,2,0,0,0,?
19,113,1,3,1,1,0,1,1,1,0,?
19,12,1,0,1,0,0,6,1,1,0,?
19,51,4,1,3,2,0,9,0,0,0,?
19,132,3,12,5,0,0,15,1,1,0,?
19,65,0,3,0,0,0,0,0,0,0,?
19,80,0,0,0,0,0,2,0,0,0,?
19,75,0,7,0,0,0,6,2,0,0,?
19,81,0,0,0,3,0,4,0,0,0,?
19,48,4,4,3,2,0,14,1,1,0,?
19,39,0,1,0,0,0,5,0,0,0,?
19,87,0,3,0,0,0,3,1,0,0,?
19,59,1,3,1,0,0,7,0,1,0,?
19,54,0,1,0,0,0,4,0,1,0,?
19,54,0,2,0,1,0,13,0,0,0,?
19,46,3,2,2,0,0,7,0,2,0,?
19,99,1,1,0,0,0,9,0,0,0,?
19,65,0,1,0,0,0,3,1,0,0,?
19,98,0,2,0,0,0,2,0,0,0,?
19,59,0,6,0,3,0,9,0,1,0,?
20,55,4,1,1,1,0,11,1,1,0,?
19,101,0,1,0,1,0,5,1,1,0,?
19,52,3,0,2,0,0,5,2,0,0,?
19,57,1,1,0,1,0,5,0,0,0,?
19,44,1,6,1,0,0,9,0,0,0,?
19,277,1,3,0,1,0,6,0,0,0,?
19,43,0,11,0,0,0,3,0,0,0,?
19,113,5,0,2,2,0,22,0,2,0,?
19,31,0,0,1,1,0,8,0,0,0,?
19,27,1,3,0,1,0,10,0,1,0,?
20,87,0,6,0,0,0,5,1,0,0,?
19,72,2,1,0,2,0,8,0,0,0,?
19,40,0,13,0,0,0,3,0,1,0,?
19,84,0,4,0,0,0,2,0,0,0,?
19,50,0,1,0,0,0,1,0,0,0,?
19,119,1,7,0,2,0,14,0,0,0,?
19,72,3,4,3,1,0,12,1,0,0,?
19,51,1,0,0,1,0,3,0,0,0,?
19,95,1,3,0,1,0,6,1,1,0,?
19,169,3,3,3,0,0,4,0,0,0,?
19,246,0,4,0,2,0,4,1,1,0,?
19,65,0,1,0,1,0,1,0,0,0,?
19,59,0,1,0,0,0,1,0,0,0,?
19,165,0,2,0,0,0,0,0,0,0,?
19,68,4,5,3,2,0,20,0,1,0,?
19,104,0,18,0,0,0,11,0,1,0,?
19,28,3,2,2,0,1,7,0,1,0,?
19,169,0,3,0,0,0,1,0,1,0,?
19,150,0,4,0,0,0,4,1,0,0,?
19,79,1,2,1,1,1,6,0,1,0,?
19,34,0,3,0,0,0,3,0,0,0,?
19,201,0,0,0,1,0,4,0,0,0,?
19,66,1,0,0,0,1,11,0,2,0,?
19,23,0,5,0,0,0,3,0,1,0,?
19,66,0,2,0,0,0,5,0,1,0,?
19,59,0,2,0,0,0,10,0,1,0,?
19,72,4,0,3,2,0,13,1,0,0,?
19,78,0,1,0,1,0,3,2,0,0,?
19,75,0,0,0,0,0,3,0,1,0,?
19,90,0,13,2,0,0,16,0,0,0,?
19,100,0,5,0,1,0,8,0,0,0,?
19,119,2,0,2,1,0,14,0,0,0,?
19,86,1,1,1,2,0,10,0,0,0,?
19,305,2,4,0,0,0,15,0,0,0,?
19,17,0,5,0,0,0,3,2,0,0,?
19,27,0,4,0,1,0,3,0,0,0,?
19,149,0,4,0,1,0,4,0,1,0,?
19,129,0,2,0,0,0,4,2,0,0,?
19,58,0,7,0,0,0,2,0,0,0,?
20,66,0,0,0,0,0,1,0,0,0,?
19,613,1,3,2,1,0,12,1,1,0,?
19,72,4,3,2,2,0,17,0,0,0,?
19,162,0,1,0,1,0,4,0,0,0,?
19,215,3,4,2,1,0,9,1,2,0,?
19,122,3,1,2,0,0,7,0,1,0,?
19,88,5,7,4,2,0,23,0,2,0,?
19,245,0,0,0,0,0,2,0,1,0,?
19,136,0,8,0,0,0,4,0,0,0,?
19,74,4,1,4,0,0,15,1,2,0,?
19,51,1,0,0,1,1,7,0,1,0,?
19,54,5,4,4,1,0,8,0,0,0,?
19,50,0,0,0,0,0,3,1,0,0,?
19,109,1,7,0,0,0,9,1,1,0,?
19,98,0,2,0,0,0,0,0,0,0,?
19,134,3,1,0,1,0,10,1,1,1,?
19,153,4,5,1,3,0,15,1,0,0,?
19,33,1,6,0,0,0,9,1,1,0,?
